customer_id,age,region,tenure_months,subscription_type,last_login_days_ago,num_support_tickets,monthly_spend,engagement_score,churned
1de20f2d-0328-4b00-a953-4ea7d76d9612,26,East,2,Premium,29,1,105.98,94.88338353462746,0
b62c09bf-a4f7-4a30-97a1-5a60c55e6efb,31,South,16,Standard,87,1,56.18,60.064383638127566,1
b4c0fd18-65cd-4fd1-a264-9ce8eab8d5be,45,West,15,Standard,63,2,51.36,75.31351125981504,0
1491b51d-e6a7-46b0-b961-9ae2960e9c1a,27,South,23,Standard,55,2,53.93,100,0
e041f0a3-3056-487f-a8f2-6d6384bed7ed,19,North,21,Basic,10,2,17.72,100,0
6d4772f8-d46a-47af-aa73-6a676c461d48,66,East,3,Standard,84,1,43.83,26.472250110126925,0
802a63cc-4d5e-42e8-b11c-377f40bc2b56,36,East,12,Basic,75,4,23.85,57.84960912567282,0
e2fb8d66-a892-4ad4-887f-e19cf7ba19f9,46,North,14,Basic,1,0,34.52,100,1
bbe30fd2-4ed7-43f3-9609-52eb61fe6f28,36,South,48,Basic,44,0,16.61,100,1
eca04629-e05b-47ea-80a1-5dbc695f34ff,31,South,29,Premium,47,2,97.02,100,1
1bf962a5-16c0-48e8-9e92-2cf1ba47680f,58,North,17,Premium,41,4,105.55,100,1
cc2b2f49-c6d5-4a90-9296-ae08a2dcb574,46,East,39,Premium,94,1,88.01,100,1
44de950f-2488-4ee3-9071-3f73582a2099,69,South,20,Standard,24,2,43.54,100,0
bf8ff33e-ee15-45cf-b5a3-7765bfacc63e,35,North,35,Basic,23,0,35.81,100,1
01a4c2d1-4edf-4a12-b2f2-40e365e1605b,43,North,22,Basic,40,2,19.34,100,0
7de1936b-d0fe-44f1-ab1c-2d3dfcadb3fd,19,South,28,Premium,58,2,89.18,100,1
c6141017-11e1-41c7-98cc-84170067743e,55,East,29,Standard,50,4,74.89,100,1
6ab62dbf-8663-48bb-aaf7-895bb241cfd3,29,West,8,Basic,10,2,20.34,100,0
6e52b671-bba8-47e5-89d0-aac1a78eb37c,56,South,34,Standard,67,3,56.98,100,0
2fb7e9bd-5fe9-4750-ad28-a2a82baeafc7,36,North,40,Premium,10,0,80.38,100,1
7c89617d-32b1-492b-a263-960ab43c6fef,43,East,55,Premium,91,0,105.78,100,1
1c3892e8-f2cf-4d63-80ab-4b7f2e968660,31,West,33,Standard,17,3,56.96,100,0
366b3575-d07a-4518-912c-f322735e8153,68,North,56,Basic,35,0,23.26,100,0
bffa7a4f-0f19-42db-b370-dc1d2f85f99d,22,South,32,Basic,22,0,31.83,100,0
311f5d4a-c258-4de2-8f26-54892ec75a83,67,South,7,Standard,36,1,74.38,100,1
df223246-e6fb-41d3-bba2-6c214264e318,42,West,25,Standard,24,2,62.43,100,0
e9b87e7a-a078-4a1f-b0d3-b5f768a69e71,56,North,55,Standard,76,1,72.67,100,0
a2ed50b9-de4c-48bc-9bf4-3b9f9fda15ac,21,North,38,Premium,91,2,93.6,100,1
15f0e5ea-4b0a-4742-946e-6a4f2a873e02,51,West,32,Standard,66,6,59.61,100,1
107380cb-46d9-434d-9feb-21c760b2d14b,58,East,24,Premium,31,1,91.37,100,0
3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,31,South,34,Basic,64,1,23.24,100,0
c2b2547d-ac3c-4be3-bc35-b2747a57772b,27,South,2,Standard,27,4,75.46,75.86406862069177,1
441dde33-0fa1-459f-826f-05f619cea0c3,43,West,27,Basic,73,1,34.9,100,1
aa528f85-01d9-4b33-b488-e328c075e119,34,West,25,Standard,35,0,50.91,100,0
0ab74b5d-fcd4-4681-8a09-7b17951b2503,69,West,16,Standard,27,2,78.88,100,0
cab285dc-85b7-4774-b608-937418caa0a9,32,North,38,Standard,59,1,78.49,100,1
852393d7-9a5d-476e-a02b-a25601dbeb73,43,North,30,Standard,90,3,71.58,100,0
440dd09f-c2e8-4fc2-b649-6cdefca54576,27,South,36,Premium,26,2,90.99,100,0
c1c4f618-7925-47d5-bc65-a804ee9ff73c,44,North,59,Basic,50,2,12.09,100,1
56282768-6df0-4c3c-9ab8-180f56479889,59,South,35,Premium,18,2,92.89,100,0
57d3ec63-e3e1-43bb-ae8e-60755eebc618,36,West,29,Standard,34,1,78.77,100,0
3d563b0e-d11c-45c8-90b2-81c0ffdba2ee,28,South,6,Basic,54,3,16.93,68.41184678474585,0
660237ed-aa42-4203-9c78-4ca4f0e4ca0b,22,South,48,Basic,98,0,21.39,100,1
f9ad97ae-0ea7-41a6-9c5d-fb8d60e12973,60,North,43,Basic,48,3,20.44,100,1
ce67b962-548b-4bb7-9f82-00b85b24bb54,66,North,3,Premium,34,3,100.15,67.72422616076541,0
dedbcef9-74f8-4913-80ca-280f19a53942,66,West,8,Standard,93,1,73.34,31.77084824095005,1
d5de293b-b9a8-47ba-a6dc-e997b2c454a4,36,South,40,Standard,98,1,66.55,100,1
0692fe02-238c-4712-accf-3b91e35209a0,63,South,50,Basic,61,2,11.79,100,0
87d75309-de77-4156-9f76-043f9a16b853,44,West,37,Basic,93,2,13.63,100,0
c05e5ade-b303-4188-b378-cb94478b2f00,43,North,19,Basic,70,2,32.2,82.84876528462976,0
73b0e73d-5e51-4bf8-bfa0-29a6d0a73b72,39,West,19,Premium,56,1,112.53,98.11294585235723,0
deaeb0c0-a8ac-4ab1-afa9-d02c9e4c4be7,68,South,17,Basic,52,1,36.09,100,0
a904babd-69c2-4a17-83d1-677a79a6ab72,38,East,55,Standard,89,0,56.45,100,0
a358c4d3-fc76-427b-80cd-11a8301c8108,65,West,15,Standard,83,3,53.62,75.42109206344767,0
527a9f7b-d007-4d41-b122-d458f521cf35,57,North,36,Standard,86,1,75.54,100,0
df996726-5c36-4f5c-a23f-3abf0441e22c,21,South,23,Premium,69,1,118.1,100,0
bc5e3e2f-cebc-4bd7-b837-8be20bb68d75,54,East,21,Standard,25,0,74.34,100,0
3bca7ff6-71be-4c72-ad8c-c85c53559e80,40,South,59,Basic,19,1,13.76,100,0
bd3c83c3-6671-49de-bc0a-8f909b54d227,49,North,45,Basic,86,0,37.41,100,0
592c6a0e-14d4-4d3a-8b40-fcdd9cd2da08,20,East,39,Premium,6,3,95.82,100,1
f104ad27-ee75-434e-b067-dba16d8bebc3,61,West,30,Standard,13,2,58.72,100,0
a888e7af-fca3-4bae-b9e3-202eee4bd350,55,West,23,Standard,96,1,62.7,86.81006336703174,1
19b7775f-e7bb-4e42-b312-6a11db6ae7db,45,East,16,Premium,93,1,92.95,58.00227842081006,0
9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,69,East,50,Basic,66,0,25.86,100,0
deaf0fa9-24a6-4a6c-b641-d44931f09021,44,North,50,Premium,21,0,101.26,100,0
c8ecb641-9267-4e10-a050-df248522496a,33,West,11,Basic,41,0,37.92,85.93154228706516,0
08207d4e-812f-4d98-b777-6609db576a7f,18,East,52,Basic,76,1,24.45,100,1
164b85f0-cbfc-421c-bf78-042820bb859a,60,West,45,Standard,35,2,41.83,100,0
ff0dd3c2-ac4d-4d33-9515-28af4d25298f,21,North,4,Basic,91,3,26.34,19.243085309232566,1
77806788-dff1-45e3-bcba-6c808c7aa939,25,East,28,Basic,19,0,37.82,100,0
f47e3ca0-723f-485a-a57b-084d2b0582e0,67,North,9,Premium,99,3,115.99,21.086968870094697,0
8a693650-a9a2-49cd-bb6f-65df1d9d1d80,32,West,54,Standard,0,0,48.31,100,0
2ba17f78-362e-47d4-be4c-943a3dabba61,64,North,18,Standard,28,2,42.17,100,0
b32d3c81-a8e5-4e05-b1b7-bd1ec0d52828,49,North,6,Standard,5,0,44.32,100,0
fe4cefed-6f55-4c9e-9b00-0f9f16e500e5,33,East,38,Basic,76,1,37.34,100,0
edd32be9-2905-4dd7-877b-1426b73c62ab,69,North,4,Standard,59,2,53.02,41.52844622521167,0
622c636f-e713-4930-9395-8e5cedd0ce02,38,West,42,Basic,50,1,14.8,100,0
b81bda1d-386a-4050-87c5-8839c42cd0ba,49,South,54,Standard,85,0,76.9,100,0
f395c213-79ee-42c0-aa7a-907d41f3f1b9,68,North,31,Standard,6,1,66,100,0
aa5ca8cd-1f83-4b8d-abac-8660e5c345fc,29,West,47,Basic,23,0,17.73,100,0
a23036d2-88d7-447c-ac38-704b22c0eee9,53,North,25,Basic,0,3,12.64,100,0
cba88a28-1727-40d8-bdf1-02c2b9b4c225,44,North,16,Basic,20,3,29.18,100,1
394b5d35-df37-4ff8-9532-7432b118cad6,52,East,8,Standard,53,2,66.05,81.02951815835411,0
ec814510-c42e-4fc8-9372-e80dee892190,60,North,25,Standard,90,3,47.28,93.71614409540754,1
57dda51e-a4dc-4d4e-908e-04ac99c6207f,46,South,10,Standard,99,0,76.94,17.691432703179583,0
be332380-b7aa-43b6-a900-b66f6083bf88,35,West,9,Standard,63,2,67.04,47.064997053856004,1
a7674726-61b3-48f3-b99b-70d6bc6aa8a7,37,South,9,Basic,22,0,19.72,100,1
f75c0751-8fd8-4cb4-88fb-2050a460cf44,57,North,5,Standard,85,1,51.36,37.21780683690005,0
3bbdf80c-cef6-4a14-afdc-c21bdb2c0eb7,44,North,36,Premium,59,2,83.58,100,0
4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,57,West,41,Basic,57,0,32.55,100,1
5719d3e4-16d1-4768-9c83-90ba1672380e,57,West,47,Standard,51,2,45.66,100,0
302b0401-efed-498b-979a-7368bd96bb0a,40,East,14,Basic,27,1,11,100,1
92a593c8-1db9-4330-b127-6a5cbe9f44cb,51,North,59,Basic,48,1,19.74,100,0
50392a8c-da73-4ae0-a09e-6e485e24038e,34,East,28,Basic,99,2,12.45,100,0
bca6a6b0-93b0-427e-a154-7769f43dd740,54,North,22,Basic,70,0,11.41,96.68279402630858,1
970e287a-0fd7-40f2-8f90-8490006e0070,40,South,21,Basic,12,4,22.88,100,0
635d8150-d8dc-43a5-b09a-8327891d47fe,65,East,39,Standard,87,0,72.92,100,1
c572aa5b-51d4-4f72-ac77-8135fad76ab7,37,East,1,Standard,13,1,66.64,80.16648309416614,1
ef15b821-ade6-4f3c-8c2a-261d5d7233db,27,West,39,Basic,22,1,17.88,100,0
a9eb0bf9-850e-4d30-a055-adeccbebb43f,36,East,43,Standard,83,0,60.2,100,0
1b493710-38de-44f1-973d-18559a039d06,33,South,35,Basic,92,3,15.69,100,1
da3465d9-89cd-40e7-825a-2dd465333140,41,West,37,Standard,80,2,58.69,100,0
d0ef1299-250b-4c5a-90e0-8a8175ea1023,26,South,48,Basic,27,0,12.44,100,0
380a1bb7-d653-44bb-8bfc-a0caf1613bab,26,West,46,Premium,43,3,111.82,100,0
25bdab14-74ae-4b96-ae13-3adc7ff5088e,69,West,43,Basic,7,2,12.44,100,0
bf3f51d5-2557-482c-888c-6ea499f9a338,40,West,36,Standard,8,0,62.54,100,0
d3e78237-cd21-44d3-9960-6af0aa546c79,63,South,40,Basic,12,1,23.32,100,1
51f4a724-9950-4858-88ca-c260b3f5a21c,57,South,13,Standard,21,0,41.03,98.82090527684394,0
b04816fd-fd86-4a13-809b-d8134f13823b,20,South,36,Premium,53,1,95.55,100,1
d900da4b-ff31-4846-8600-fc5f1f9b5662,20,North,28,Standard,70,3,69.43,100,1
a18e4440-7a70-4cf8-92ef-d363b4dea4a4,38,North,33,Basic,5,1,32.63,100,0
4a9f6c5c-7eb9-4e2d-b738-7270d424d9f3,28,West,10,Basic,48,3,36.93,77.14263952011976,0
0f0e5767-606f-4a15-b76c-432eb4428cde,24,East,38,Basic,95,2,10.14,100,1
27177e59-5548-4613-8f69-ef2dfb2c2c83,21,West,19,Standard,27,0,71.51,100,0
d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,26,North,16,Basic,47,3,30.64,90.69543468224215,0
399e4d08-cf77-48cc-af36-feb1bb8f7b2b,42,West,12,Basic,40,1,38.23,100,0
ec5412b4-0d74-4c38-bc58-82ecb34de663,46,East,29,Standard,90,1,42.94,85.80239092,0
db55daf5-2dd4-450c-86aa-7991dd8cf1ca,61,West,45,Basic,53,1,36.08,100,1
4c91ef0e-644d-452c-ba36-96cc7ccd1ac6,59,East,32,Basic,77,2,11.96,100,1
e9917f60-a8c4-40ca-90a4-a31afc00f3e7,68,West,18,Premium,43,1,96.36,94.13689343721153,1
05855672-fdb6-41a6-a8c0-e305d9387dfb,40,East,32,Basic,32,1,11.06,100,0
6c24dcaa-5660-42e1-a46c-d3c18c45fc9e,21,West,16,Premium,47,0,87.25,91.38612252730363,0
592aa87b-fd85-4cf8-b932-28b9ad8ac4bc,33,North,1,Premium,0,6,108.87,100,1
126301a0-641c-4619-a430-58d9c1f98e90,38,West,12,Basic,41,1,11.17,100,1
4849032c-4875-4d16-ba0c-96e28720d00f,60,East,10,Premium,68,0,94.9,57.31656434093948,1
b37bdb99-31f1-4f8b-ac4d-e885b245b7d9,46,North,55,Premium,6,2,85.19,100,0
18e9ef77-64ce-4589-8c4a-62badb335860,65,North,9,Standard,9,2,61.76,100,1
ca9128fb-c094-4932-92cb-8f692182b518,28,North,5,Premium,48,1,116.1,73.78166023625035,1
0ddb0654-ce19-4f51-9da8-b3919494065d,26,North,11,Standard,92,0,54.85,44.09777667266222,0
4dd7cb5c-b5a7-4756-af40-55ddd98d213c,48,South,28,Basic,14,1,31.83,100,1
93c09687-29e7-4176-a796-17c47520d99e,66,West,39,Basic,62,1,15.41,100,0
7b814ce1-b22a-4428-b11f-4ae4233731e0,57,South,18,Standard,67,0,62.17,81.38559893244474,1
35b33f54-2513-4cd4-a5b0-15b44a84525f,50,South,50,Basic,60,0,26.53,100,1
32167340-bf95-4f33-8dea-6f5237d7cab3,42,East,51,Standard,63,0,40.42,100,0
5cbad410-0256-4225-a6b7-8891bc3ddbfc,68,West,53,Premium,98,3,112.15,100,1
1a1940e4-935f-46e2-9b2c-1379b9d859f5,64,West,5,Basic,41,0,19.7,75.25997409227382,0
dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,18,North,54,Standard,0,0,59.21,100,0
fb924354-f34d-4b13-a065-f5cf25c978b5,34,North,5,Standard,10,1,61.19,100,0
2b10a823-d777-4933-adf0-1fe06d572692,34,South,19,Premium,88,4,112.29,60.402393643048754,0
5b078b11-1896-4587-8e6b-bde0ed0d6017,54,South,15,Premium,39,4,96.22,100,0
f1efa963-2dfc-4b9c-b94f-ebeff96277e5,67,North,2,Standard,33,1,47.98,65.22006655425102,1
83f38f4e-faf3-4aec-9e0a-71570d6ed01e,66,West,48,Premium,26,1,80.22,100,0
6f0eebef-97e8-4057-96a7-01aba66ccf43,20,North,29,Standard,59,0,43.15,100,0
b8f91075-a081-45d2-a608-92d6f84006f2,56,East,47,Standard,25,1,57.52,100,0
1e69d7ef-08b3-4111-beb8-62c6676c269f,53,East,22,Premium,32,2,105.13,100,0
4d7d10f3-7d16-4638-a58a-83773da8b37a,35,East,58,Standard,40,0,58.87,100,0
2c281bbd-f45d-4d91-989d-a530b01fb9f3,18,South,13,Basic,80,4,21.63,60.08069235,1
c69e17c9-6018-4b17-bec5-715ca71db3a6,49,South,40,Basic,53,3,21.19,100,1
abb558e1-cb9a-4ed5-bdbc-ebdbb119779c,65,North,25,Premium,86,1,107.14,85.96709659899392,0
76b35303-c719-4dd0-96f0-c19ca894b11e,35,West,7,Standard,99,2,43.9,33.08703997068713,0
61d15db2-a67a-470a-9175-3cd1dd69cf6b,24,South,25,Basic,60,2,12.29,100,1
71f34593-a737-419b-a1e0-9bf146748ee4,49,South,9,Basic,81,1,26.72,41.55759733106129,0
1ddb4f15-1eb8-4863-82f8-60445e08e249,39,East,38,Standard,44,2,67.16,100,1
a43366c9-7d3d-4b72-9f3e-c5721527b2ac,32,South,55,Standard,1,2,58.99,100,0
399557cb-827e-40b2-a892-0b25ab35f75a,66,South,45,Basic,77,3,13.1,100,1
fcc2ed18-92ae-413c-963b-d56405e514ff,18,South,23,Premium,45,3,112.85,100,1
b198047f-4612-4424-bac0-67a69297eaac,30,West,7,Basic,22,2,20.41,91.87050699541125,0
97c6eb3c-cb5a-4c0e-9834-a40dbecfdded,49,East,54,Standard,92,2,67.03,100,0
fffcff63-7bf3-48f5-a24b-31d72e5c58ad,33,North,6,Standard,96,4,49.32,11.491668250544416,1
4c618a43-6f04-4c76-b3e6-922da5044925,57,East,33,Basic,37,2,10.38,100,1
534234cf-1974-4b71-a00f-7ed09248c8c8,45,North,33,Basic,3,1,17.14,100,1
dcb9d394-e8ac-44c4-b6b9-824010416cbc,26,North,40,Basic,87,2,18.38,100,1
67c3bd9e-2f54-40e5-899a-5349cb93dab6,30,East,30,Standard,11,3,43.63,100,0
64cfd9b9-050e-4961-b363-d272d0181ce6,24,South,42,Premium,7,2,93.11,100,0
c891c9c6-8952-4c51-9145-3eb78e59f579,22,North,12,Basic,11,3,31.56,100,1
105dd35c-7d12-4b6b-87b3-d329cfec1804,42,North,17,Basic,44,2,24.97,100,0
89fab5cc-95b0-4f8a-964f-10b584d6b400,48,North,60,Premium,18,0,96.98,100,0
a6d5dac6-ca41-4052-919e-af98b6b84329,34,South,51,Standard,86,1,54.41,100,0
351c586a-c0c3-459e-80e5-ea1a1fc45171,27,West,34,Premium,64,0,85.83,100,0
1e0914d2-e5c9-43b1-a898-dac4f736df7e,69,West,23,Premium,43,0,116.09,100,0
b1f9ab31-995e-49de-9cac-41f82e4001c1,20,East,51,Basic,3,0,11.9,100,0
727dda84-8e02-4ef0-815c-e9f42e106355,37,West,60,Basic,76,1,20.31,100,1
0a054950-1f7f-45b0-9075-b55accee6b1c,24,South,24,Basic,77,1,35.97,93.80521823927252,0
a71372ab-34cb-4b9a-9338-82b320fa15b7,41,West,11,Standard,94,3,71.1,42.167889856056284,0
41bb0e0d-8fff-406d-967b-6ea029451370,35,North,56,Standard,39,0,51.92,100,0
15a905b4-08f6-4b3f-80c9-1cd8d9f8a24e,53,East,28,Standard,42,1,47.91,100,1
4c6f9a45-8192-4f8f-9fed-7603fadc9704,29,West,51,Standard,91,2,64.11,100,0
2bee2fff-8b5f-43fe-b75d-dff45d123e9b,52,South,38,Basic,52,4,22.33,100,1
a87d21ff-f1fa-4e6a-ba23-6dbb6c4d1774,68,North,20,Standard,43,2,66.84,100,0
0bd18d4a-4cf4-4edd-bf93-04fa00059b9d,67,West,46,Basic,56,2,28.35,100,0
e79524eb-84fa-4889-b21f-9823f23b1efb,24,West,59,Premium,14,1,86.46,100,0
88baef4a-a8be-4d1f-8b1c-0df3c865b35c,41,South,21,Premium,62,3,110.94,95.14685015109013,0
7d8da92b-93ba-44a3-a3cd-8a4471e64bce,18,West,13,Basic,23,0,28.09,100,0
e92915a3-85cd-44bf-901c-93a3b1f22be5,28,East,59,Standard,12,1,49.29,100,0
9b2e18c0-5a24-491d-bf2e-1955fc6bc66b,31,South,58,Premium,12,1,82.39,100,0
b01c337e-35b8-4aae-82b6-0c8e89c818d7,62,North,22,Premium,49,2,95.54,100,0
0b73ca1c-d1dc-41e5-a9a1-44751958a981,25,East,4,Basic,93,3,12.29,0,1
24444f64-3025-4856-8967-65693cb29bf1,25,West,25,Basic,71,3,21.65,100,1
371831f3-d527-489b-9b28-65da4cb9be7b,19,East,56,Basic,67,2,15.85,100,1
8d548038-9a26-4279-a25b-74adf519ab52,29,North,40,Basic,18,1,38.06,100,1
470367f7-5beb-41c7-977f-199a374e6538,34,North,53,Premium,85,3,88.06,100,0
6c092d0a-9f4f-4355-baa6-961c20e4dbfe,55,South,33,Basic,97,2,20.01,100,1
42bb8f63-4145-4abc-8cc2-e0f013093c17,46,North,10,Premium,39,2,88.52,95.96802653078309,0
29cf4c70-e756-41e0-a657-41db61bc7c56,64,West,41,Basic,18,2,18.16,100,1
f1da833d-1550-4390-b4c0-db3e666a4a82,45,North,35,Standard,11,0,46.8,100,0
f0b0e729-6ce3-4d67-ad30-c94b4111e681,36,East,4,Premium,54,3,89.03,49.81683949293631,0
3429ce3b-8931-4697-a4ab-a2a0b1cbc263,63,West,19,Standard,62,2,46.81,92.98203695611349,0
44f760a8-bb90-4511-a12b-61ae12101787,47,West,48,Standard,44,1,63.28,100,0
a54427ec-b261-4d5c-a214-245cfecfdd72,26,South,29,Standard,85,1,42.25,100,0
904ada37-5f44-4716-b6e5-dd9a315007d2,25,West,58,Basic,49,0,13.08,100,0
82ece8aa-d20c-4375-a5d4-53c4a845fee9,48,North,6,Premium,86,2,83.17,28.10899210336838,0
d2524487-6b70-4287-a9fe-ba149adda7c8,66,East,15,Basic,58,3,36.25,90.91128165581347,1
c9ac376c-fe11-430e-90fc-fdaa274b369e,50,South,44,Basic,63,1,21.03,100,1
f6c9dd38-06a2-474c-a102-56376f023006,40,West,10,Standard,83,2,66.04,58.65301866295728,1
4526ed62-13d8-46e6-bf5c-022a9a86013d,18,South,52,Standard,57,2,41.2,100,0
af194390-1c28-4022-880e-6ddd1fe72d21,52,West,39,Standard,12,2,44.15,100,1
5450c61f-10e2-4676-a822-d1288c61e59f,33,West,45,Standard,81,0,51.31,100,1
e8c44e4c-5ce1-4cc2-96c7-02a1a3e2ac17,59,East,40,Basic,54,3,38.43,100,1
2575dbd1-45f3-48a4-872f-a86e55616496,50,West,28,Premium,77,1,101.96,100,0
460db751-39cb-441a-8c50-1beade6d4e25,38,West,12,Basic,19,3,30.35,100,1
fabf8aef-608d-4b54-9913-0b900286675d,68,North,40,Standard,62,3,55.8,100,1
f3a80aa0-60ee-4cbc-b8e3-c67df8018a19,58,West,52,Premium,11,1,114.94,100,0
1f9deccd-ecf6-48c0-8861-3afa1ae17565,25,West,42,Standard,72,0,63.95,100,1
e0218caf-ba73-4a4e-86c7-1c162cfcbb3f,25,West,51,Standard,81,0,40.09,100,0
ce8a5306-d243-4d1b-96bd-5e9f4e7a081e,28,North,3,Premium,69,1,87.23,32.683981338786595,0
59518620-8769-4e24-9875-589a7d57a51f,28,West,22,Standard,38,0,65.25,100,1
4830effe-dd8a-4f0a-9278-f380b3510ddc,36,West,12,Premium,55,1,116.71,86.05392734487579,1
195c663b-9b82-4430-8563-cafe8d31df34,21,West,23,Basic,27,1,14.32,100,0
51683612-2bb6-4a4e-8c47-5261e585a0a5,55,North,9,Standard,51,1,45.45,81.96521481583811,0
2e408d57-63ba-4c3d-807a-be48f24e7fd6,47,North,46,Standard,64,1,42.09,100,0
ad851456-bdc5-4633-8e5b-961f585d4011,18,South,54,Standard,74,3,70.42,100,0
8d3a5b2d-881c-4211-89eb-597bf7ceddc4,36,North,30,Basic,21,0,37.48,100,0
6714272a-d981-4a41-a1cc-233c9838d168,56,North,31,Standard,9,5,52.13,100,0
4251d2f0-20a8-4260-97a1-a2f67a139e90,38,West,36,Standard,13,2,67.91,100,0
b695c2bf-8379-45ed-afc8-d769026e6d11,59,West,42,Standard,99,0,76.67,100,0
248607c2-2059-4d46-a856-0b7427ce46ce,61,North,50,Standard,42,1,62.38,100,0
44725ab7-bc44-4417-914b-a9bb60f91495,22,North,45,Premium,42,2,87.88,100,1
a3a22f35-b9b5-43c7-ab1e-fddc0d888933,45,West,14,Basic,4,1,37.62,100,1
c70c15e3-b51e-40dd-9ec2-322ff978d269,63,North,51,Basic,91,0,37.25,100,1
6b1205aa-9bd3-4580-ad9f-835f3fc5c786,34,North,57,Premium,56,1,101.95,100,0
705faecd-2edf-402e-b531-8081b4effa29,39,North,36,Standard,93,2,70.67,100,0
77fa7bbc-cc68-453e-9a9f-d637fc7aa2dc,34,West,11,Basic,88,0,28.1,50.11049460602543,1
f3dea9dc-469c-458b-896d-036a8092189b,49,South,58,Standard,91,0,57.02,100,1
b7ed70cf-f111-4e9e-8545-b11f6d820335,27,North,40,Premium,44,3,90.52,100,0
3a9048cc-d063-43e7-ac7e-f0abe1a29ffa,20,North,53,Standard,5,2,57.35,100,0
1641d960-dba0-4dec-a2b8-fdcc4e20c377,45,South,39,Standard,36,3,45.75,100,0
c544a049-6811-4a5c-8e3f-d50bf28c635f,37,South,57,Premium,62,2,117.72,100,0
a27a2bda-1713-442b-9862-042e500f86b1,68,East,7,Basic,75,3,18.42,51.15099383844261,1
3d730c3b-bade-43a0-93a2-2a821458771d,57,West,13,Premium,17,3,85.86,100,1
9347f486-2a44-4a88-97f8-5f5bf1e2cce7,47,West,48,Basic,58,2,32.8,100,1
492d85a7-be50-4500-95a7-5ed90eb2858f,67,South,35,Premium,94,2,111.89,100,0
ceefd2c9-7e2b-43ce-adf9-8b8d8ddd6a3e,61,North,26,Standard,82,5,52.74,76.60750623189911,1
f2ca2002-f650-4852-82bc-e2e0dfd5988e,37,East,32,Basic,54,1,35.6,100,0
eeb47b07-8239-41c4-ad52-09e76c8a30c1,19,North,60,Premium,62,2,108.82,100,1
7f702973-7aca-4b76-a2ec-f870bb15894a,61,North,33,Standard,7,0,41.82,100,0
ad411244-ff79-40f4-af64-257283d7cafc,33,West,29,Premium,22,1,95.87,100,0
1febc9af-b2a8-4456-884b-fa8ce3593ee9,69,South,7,Standard,60,3,68.07,59.14703169875438,0
30afe613-9dc4-4583-838e-f7af67ccfa38,33,North,2,Premium,99,0,102.84,0,0
01ddc628-bef4-4f0c-94d6-761ce92fd9fd,57,West,33,Premium,37,3,97.72,100,1
88c982ec-b3dd-4cfb-accb-6ae1b6d331ca,18,East,30,Standard,3,1,50.1,100,0
fe85544c-3e85-4c67-9855-e4a0bfea3d2a,68,East,33,Standard,83,1,48.51,100,0
eba332b1-f36c-4c45-a942-b4d7bd2dffff,39,North,19,Standard,52,3,58.59,98.44176461445726,0
f1e7ada0-e15d-4e51-bfc9-77e4d2c7f176,54,East,14,Premium,49,5,94.48,89.72497554997827,0
0ad7d77c-9bf4-4cc6-af1f-be1687324f52,45,East,32,Premium,87,2,97.34,100,1
2b24ef63-f6f3-4192-b2da-dc219b7cd539,61,North,20,Standard,94,2,78.32,47.40213817220499,0
c3828725-e1c6-4384-ae20-a0b5acad7c07,20,East,52,Standard,64,3,66.78,100,0
2cc09f87-399e-4823-a75f-58ba86052bef,22,East,48,Premium,33,2,98.95,100,0
22212e52-d6e3-4103-9df7-0cc1133b385e,65,North,21,Basic,79,2,17.07,77.98613712201343,1
0d08367e-f3d5-4737-9a71-504b8380d397,44,West,45,Basic,62,0,19.32,100,1
2ba4d656-610c-4ade-bed9-9a6b6c3786c2,37,East,42,Standard,89,2,44.08,100,1
56847457-1cfc-4f01-b840-1eea5f8f8538,62,West,60,Basic,62,0,15.28,100,0
d4ec0595-3ff0-4d13-add7-1599e9fedd48,63,East,13,Standard,8,2,51.95,100,1
db992f51-c433-43bd-99cc-86568a03be43,59,South,44,Premium,35,0,82.44,100,0
7bae0f3b-4c96-4dc2-8a41-aed81e2c6d4b,54,South,23,Standard,21,2,48.09,100,1
00926d61-368b-4d68-83c6-b5324b25c483,33,North,37,Standard,82,2,52.16,100,1
64c46086-919f-402e-a194-c7b1bcef40f8,39,North,17,Standard,54,4,73.63,99.6215676,0
edda1677-4e08-4b81-ac4d-6c0037abaaf8,43,South,14,Standard,74,2,69.54,75.83339455,1
83f9b580-a499-4b92-b589-de14eee06433,47,South,53,Standard,96,0,46.37,100,1
ef775124-0911-4215-a4b7-0864d362dea7,50,East,43,Standard,40,2,55.44,100,0
d92d9519-9e24-4724-a47a-7b03768ae6fb,32,South,26,Basic,28,1,14.82,100,1
0182144d-5b12-4b1b-8eb8-1b177cff07e3,27,South,59,Basic,29,2,21.61,100,0
4c60b543-541b-489c-b5d9-c07c9d9363ea,18,South,2,Standard,50,1,58.78,58.411653376300706,0
59875c7d-0151-4cb0-9b6f-1a9e5a98b715,34,West,24,Standard,97,1,60.02,74.59447498926129,0
66edef30-2fa8-4808-b8f1-6861e3e3e73b,37,East,58,Standard,34,2,46.07,100,0
6e4928ac-19f1-45cc-8244-e4d75ac2a176,31,West,31,Standard,8,1,53,100,0
